module,user_id,course_id,teacher_id,group_template_id,level,course_name,enrolled_at,lessons_viewed,content_viewed,content_threshold_status,online_attended_status,solved_homeworks_count,required_homeworks_status,current_control_status,pa_score,pa_passed_status,pa_submitted_at,reflection_status,target_status
1,705258,1029,666876,1059,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700489,1029,700057,1073,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,8,47.615856,Нет,Да,45,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700343,1029,730208,1169,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,701038,1029,732074,1189,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700417,1029,667410,1117,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,16,80.62268,Да,Да,60,Да,Да,14.0,Да,2025-12-02,,Завершил
1,708334,1029,699986,1191,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,702897,1030,700140,1041,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,90.69875,Да,Нет,60,Да,Да,11.5,Да,2025-11-30,,Завершил
1,711906,1029,718526,1057,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-02,15,81.62845,Да,Да,59,Нет,Да,,Не сдавал,,,Отчислен
1,706242,1029,666876,1059,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,729040,1029,730254,1171,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-11-05,3,16.822302,Нет,Нет,21,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,722526,1030,700057,1114,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-10-21,20,98.17068,Да,Да,60,Да,Да,14.0,Да,2025-11-29,,Завершил
1,700604,1029,727409,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,14,80.11733,Да,Да,60,Да,Да,14.0,Да,2025-11-29,,Завершил
1,700604,1029,731445,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,14,80.11733,Да,Да,60,Да,Да,14.0,Да,2025-11-29,,Завершил
1,707528,1029,700313,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,707528,1029,727409,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,707528,1029,699986,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,702012,1029,718357,1040,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,3,33.933556,Нет,Да,26,Нет,Да,,Не сдавал,,,Отчислен
1,701609,1029,699903,1111,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,20,97.656685,Да,Да,60,Да,Да,14.5,Да,2025-12-01,,Завершил
1,700687,1029,666876,1059,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,95.84722,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,701718,1029,667410,1113,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,20,98.92692,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,702653,1029,667410,1117,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,17,85.01508,Да,Нет,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,707817,1029,699986,1191,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,3.0966697,Нет,Нет,15,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,701396,1029,718532,1058,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,19,94.028465,Да,Да,60,Да,Да,13.0,Да,2025-11-29,,Завершил
1,704057,1029,701348,1126,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,17,83.82506,Да,Да,60,Да,Да,13.0,Да,2025-12-01,,Завершил
1,700342,1029,700313,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,98.52525,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,700342,1029,727409,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,98.52525,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,700342,1029,699986,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,98.52525,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,706265,1029,699903,1110,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,98.57488,Да,Нет,60,Да,Да,10.33,Да,2025-11-29,,Завершил
1,700349,1029,699986,1191,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,702380,1029,701348,1126,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,19,93.57709,Да,Да,60,Да,Да,13.0,Да,2025-11-30,,Завершил
1,703041,1030,701348,1145,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,96.24689,Да,Нет,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,704254,1029,674580,1127,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,97.666664,Да,Да,60,Да,Да,10.0,Да,2025-12-01,,Завершил
1,702638,1029,701348,1126,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,17,92.46581,Да,Нет,60,Да,Да,12.0,Да,2025-12-02,,Завершил
1,701280,1030,730254,1170,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,703212,1030,718895,1143,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.7,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,701222,1029,700313,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,86.7656,Да,Да,60,Да,Да,11.33,Да,2025-12-01,,Завершил
1,701222,1029,727409,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,86.7656,Да,Да,60,Да,Да,11.33,Да,2025-12-01,,Завершил
1,701222,1029,699986,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,86.7656,Да,Да,60,Да,Да,11.33,Да,2025-12-01,,Завершил
1,707335,1029,701348,1126,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,98.49908,Да,Да,60,Да,Да,13.0,Да,2025-12-01,,Завершил
1,702387,1030,701348,1145,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,14,82.87618,Да,Нет,60,Да,Да,10.25,Да,2025-12-02,,Завершил
1,701028,1029,699986,1191,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,703754,1030,699911,1120,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,98.78414,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,717338,1030,730208,1186,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-10-08,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,703865,1029,730208,1169,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,0,0.59011626,Нет,Нет,8,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,702401,1029,727409,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,18,88.977005,Да,Да,60,Да,Да,13.0,Да,2025-12-05,,Завершил
1,702401,1029,731445,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,18,88.977005,Да,Да,60,Да,Да,13.0,Да,2025-12-05,,Завершил
1,700413,1029,700057,1097,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,98.78261,Да,Да,60,Да,Да,13.0,Да,2025-11-26,,Завершил
1,701623,1029,700140,1061,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,701070,1029,700669,1104,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,13,82.71754,Да,Да,60,Да,Да,11.0,Да,2025-11-30,,Завершил
1,701951,1030,699912,1109,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,97.21513,Да,Да,60,Да,Да,12.75,Да,2025-11-29,,Завершил
1,701985,1030,699912,1109,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,97.791985,Да,Да,60,Да,Да,12.5,Да,2025-11-29,,Завершил
1,703087,1029,699911,1119,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,97.68917,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,701979,1029,699911,1119,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,97.99013,Да,Да,60,Да,Да,14.0,Да,2025-11-26,,Завершил
1,701993,1030,699912,1109,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,97.109146,Да,Да,60,Да,Да,12.0,Да,2025-11-29,,Завершил
1,707818,1029,700057,1073,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,99.23913,Да,Да,60,Да,Да,11.33,Да,2025-11-29,,Завершил
1,702348,1030,699911,1120,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.347824,Да,Да,60,Да,Да,15.0,Да,2025-11-26,,Завершил
1,702264,1029,699911,1119,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,95.32673,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,702642,1029,701348,1126,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-30,19,96.818184,Да,Нет,60,Да,Да,13.0,Да,2025-12-01,,Завершил
1,701020,1029,699986,1191,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,16,82.888885,Да,Нет,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,700657,1029,732430,1190,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700657,1029,718537,1190,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700975,1029,727409,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700975,1029,731445,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,701750,1030,700057,1053,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,708124,1029,727409,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,708124,1029,731445,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700389,1029,700313,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700389,1029,727409,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700389,1029,699986,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,700581,,,,Начальный,,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
