,module,user_id,club_name,teacher_id,course_id,cohort_id,level_bin,enrollment_date,lessons_watched_total,lessons_watched_80_count,content_units_watched,view_criterion,webinar_attended,solved_hw_count,required_hw_done,current_control_passed,reflection_passed,pa_score,pa_passed,pa_date_msk,ia_passed,status_actual,feature_webinar_attended,feature_view_criterion,feature_required_hw_done,feature_current_control_passed,feature_reflection_passed,feature_reflection_available,feature_pa_score_ge_8,feature_pa_passed,status_by_doc_heuristic,status_by_best_heuristic
112,1,713596.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1115.0,1,2025-10-14,20,,97.99945103205972,1,1,60,1,1,,13.5,1,2025-11-27,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
113,1,702635.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,97.8034681735497,1,1,60,1,1,,14.0,1,2025-11-27,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
114,1,702892.0,Python. Базовый уровень. Онлайн. 1 модуль,699907.0,1030.0,1122.0,1,2025-09-19,20,,92.15745969006838,1,1,60,1,1,,13.75,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
115,1,703085.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,98.55259047676168,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
116,1,708061.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,18,,89.09508918977004,1,1,60,1,1,,12.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
117,1,701986.0,Python. Начальный уровень. Онлайн. 1 модуль,700140.0,1029.0,1061.0,0,2025-09-19,0,,0.1111111111111111,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
118,1,716004.0,Python. Начальный уровень. Онлайн. 1 модуль,718537.0,1029.0,1060.0,0,2025-10-06,8,,40.24526544351937,0,0,13,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
119,1,728160.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1193.0,0,2025-11-01,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
120,1,701021.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,18,,96.01767676767676,1,1,60,1,1,,15.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
121,1,700083.0,Python. Начальный уровень. Онлайн. 1 модуль,732430.0,1029.0,1190.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
122,1,700962.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,20,,99.57215541165588,1,1,60,1,1,,15.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
123,1,701639.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-09-19,15,,84.0989934129604,1,1,60,1,1,,11.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
124,1,700099.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,0,,1.0869565217391304,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
125,1,700977.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
126,1,702658.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-09-19,16,,84.53661736793622,1,1,60,1,1,,12.33,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
127,1,700678.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
128,1,701091.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,20,,97.46727155002095,1,1,60,1,1,,15.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
129,1,704101.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-19,19,,95.74468085106383,1,0,60,1,1,,13.0,1,2025-12-01,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
130,1,701043.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,20,,99.6808510638298,1,1,60,1,1,,13.0,1,2025-11-25,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
131,1,701633.0,Python. Начальный уровень. Онлайн. 1 модуль,732074.0,1029.0,1188.0,0,2025-10-13,16,,83.75252525252525,1,1,60,1,1,,13.75,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
132,1,700625.0,Python. Начальный уровень. Онлайн. 1 модуль,732430.0,1029.0,1190.0,0,2025-11-07,9,,57.39693446088795,0,0,42,0,1,,,0,,,Отчислен,0,0,0,1,0,0,0,0,Dropped,Dropped
133,1,700632.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,20,,96.99407114624506,1,1,60,1,1,,14.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
134,1,705258.0,Python. Начальный уровень. Онлайн. 1 модуль,666876.0,1029.0,1059.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
135,1,700489.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,8,,47.61585442771844,0,1,45,0,0,,,0,,,Отчислен,1,0,0,0,0,0,0,0,Dropped,Dropped
136,1,700343.0,Python. Начальный уровень. Онлайн. 1 модуль,730208.0,1029.0,1169.0,0,2025-10-13,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
137,1,701038.0,Python. Начальный уровень. Онлайн. 1 модуль,732074.0,1029.0,1189.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
138,1,700417.0,Python. Начальный уровень. Онлайн. 1 модуль,667410.0,1029.0,1117.0,0,2025-10-13,16,,80.62267727253449,1,1,60,1,1,,14.0,1,2025-12-02,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
139,1,708334.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-22,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
140,1,702897.0,Python. Базовый уровень. Онлайн. 1 модуль,700140.0,1030.0,1041.0,1,2025-09-19,19,,90.69875501079248,1,0,60,1,1,,11.5,1,2025-11-30,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
141,1,711906.0,Python. Начальный уровень. Онлайн. 1 модуль,718526.0,1029.0,1057.0,0,2025-10-02,15,,81.6284465037662,1,1,59,0,1,,,0,,,Отчислен,1,1,0,1,0,0,0,0,Dropped,Dropped
142,1,706242.0,Python. Начальный уровень. Онлайн. 1 модуль,666876.0,1029.0,1059.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
143,1,729040.0,Python. Начальный уровень. Онлайн. 1 модуль,730254.0,1029.0,1171.0,0,2025-11-05,3,,16.82230211696149,0,0,21,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
144,1,722526.0,Python. Базовый уровень. Онлайн. 1 модуль,700057.0,1030.0,1114.0,1,2025-10-21,20,,98.17067530064756,1,1,60,1,1,,14.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
145,1,700604.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-09-19,14,,80.11733349186909,1,1,60,1,1,,14.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
146,1,707528.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
147,1,702012.0,Python. Начальный уровень. Онлайн. 1 модуль,718357.0,1029.0,1040.0,0,2025-09-19,3,,33.9335537229875,0,1,26,0,1,,,0,,,Отчислен,1,0,0,1,0,0,0,0,Dropped,Dropped
148,1,701609.0,Python. Начальный уровень. Онлайн. 1 модуль,699903.0,1029.0,1111.0,0,2025-10-13,20,,97.65668362627196,1,1,60,1,1,,14.5,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
149,1,700687.0,Python. Начальный уровень. Онлайн. 1 модуль,666876.0,1029.0,1059.0,0,2025-09-19,18,,95.84722222222224,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
150,1,701718.0,Python. Начальный уровень. Онлайн. 1 модуль,667410.0,1029.0,1113.0,0,2025-10-13,20,,98.92691951896391,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
151,1,702653.0,Python. Начальный уровень. Онлайн. 1 модуль,667410.0,1029.0,1117.0,0,2025-10-13,17,,85.01507953274205,1,0,60,1,1,,15.0,1,2025-11-30,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
152,1,707817.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,0,,3.0966697502312672,0,0,15,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
153,1,701396.0,Python. Начальный уровень. Онлайн. 1 модуль,718532.0,1029.0,1058.0,0,2025-09-19,19,,94.02846457171157,1,1,60,1,1,,13.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
154,1,704057.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-19,17,,83.82505910165484,1,1,60,1,1,,13.0,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
155,1,700342.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-10-13,19,,98.52525252525253,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
156,1,706265.0,Python. Начальный уровень. Онлайн. 1 модуль,699903.0,1029.0,1110.0,0,2025-09-19,20,,98.57487922705316,1,0,60,1,1,,10.33,1,2025-11-29,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
157,1,700349.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
158,1,702380.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-19,19,,93.57708911501696,1,1,60,1,1,,13.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
159,1,703041.0,Python. Базовый уровень. Онлайн. 1 модуль,701348.0,1030.0,1145.0,1,2025-09-19,20,,96.24688548295164,1,0,60,1,1,,15.0,1,2025-11-30,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
160,1,704254.0,Python. Начальный уровень. Онлайн. 1 модуль,674580.0,1029.0,1127.0,0,2025-10-13,19,,97.66666666666669,1,1,60,1,1,,10.0,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
161,1,702638.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-19,17,,92.46581448154066,1,0,60,1,1,,12.0,1,2025-12-02,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
162,1,701280.0,Python. Базовый уровень. Онлайн. 1 модуль,730254.0,1030.0,1170.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
163,1,703212.0,Python. Базовый уровень. Онлайн. 1 модуль,718895.0,1030.0,1143.0,1,2025-09-19,20,,99.7,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
164,1,701222.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,18,,86.76560135770661,1,1,60,1,1,,11.33,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
165,1,707335.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-19,20,,98.4990749306198,1,1,60,1,1,,13.0,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
166,1,702387.0,Python. Базовый уровень. Онлайн. 1 модуль,701348.0,1030.0,1145.0,1,2025-09-19,14,,82.87618467720097,1,0,60,1,1,,10.25,1,2025-12-02,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
167,1,701028.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
168,1,703754.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,98.78414450205211,1,1,60,1,1,,15.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
169,1,717338.0,Python. Базовый уровень. Онлайн. 1 модуль,730208.0,1030.0,1186.0,1,2025-10-08,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
170,1,703865.0,Python. Начальный уровень. Онлайн. 1 модуль,730208.0,1029.0,1169.0,0,2025-10-13,0,,0.5901162790697675,0,0,8,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
171,1,702401.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-10-13,18,,88.97700258397933,1,1,60,1,1,,13.0,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
172,1,700413.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1097.0,0,2025-09-19,20,,98.78260869565216,1,1,60,1,1,,13.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
173,1,701623.0,Python. Начальный уровень. Онлайн. 1 модуль,700140.0,1029.0,1061.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
174,1,701070.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1104.0,0,2025-09-19,13,,82.71753631763875,1,1,60,1,1,,11.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
175,1,701951.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,19,,97.21513002364068,1,1,60,1,1,,12.75,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
176,1,701985.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,20,,97.79198817362284,1,1,60,1,1,,12.5,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
177,1,703087.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1119.0,0,2025-09-19,20,,97.68917435221783,1,1,60,1,1,,15.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
178,1,701979.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1119.0,0,2025-09-19,20,,97.9901292607841,1,1,60,1,1,,14.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
179,1,701993.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,19,,97.10914307135128,1,1,60,1,1,,12.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
180,1,707818.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,20,,99.2391304347826,1,1,60,1,1,,11.33,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
181,1,702348.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,99.34782608695652,1,1,60,1,1,,15.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
182,1,702264.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1119.0,0,2025-09-19,20,,95.32673039801452,1,1,60,1,1,,15.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
183,1,702642.0,Python. Начальный уровень. Онлайн. 1 модуль,701348.0,1029.0,1126.0,0,2025-09-30,19,,96.8181818181818,1,0,60,1,1,,13.0,1,2025-12-01,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
184,1,701020.0,Python. Начальный уровень. Онлайн. 1 модуль,699986.0,1029.0,1191.0,0,2025-09-19,16,,82.88888888888889,1,0,60,1,1,,15.0,1,2025-11-30,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
185,1,700657.0,Python. Начальный уровень. Онлайн. 1 модуль,732430.0,1029.0,1190.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
186,1,700975.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
187,1,701750.0,Python. Базовый уровень. Онлайн. 1 модуль,700057.0,1030.0,1053.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
188,1,708124.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1152.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
189,1,700389.0,Python. Начальный уровень. Онлайн. 1 модуль,700313.0,1029.0,1147.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
190,1,700428.0,Python. Базовый уровень. Онлайн. 1 модуль,666876.0,1030.0,1054.0,1,2025-09-19,20,,100.0,1,0,60,1,1,,15.0,1,2025-12-11,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
191,1,700652.0,Python. Базовый уровень. Онлайн. 1 модуль,700057.0,1030.0,1053.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
192,1,700462.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,20,,98.88339920948616,1,1,60,1,1,,14.0,1,2025-11-25,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
193,1,701328.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,20,,98.24545588986582,1,1,60,1,1,,15.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
194,1,702496.0,Python. Начальный уровень. Онлайн. 1 модуль,699977.0,1029.0,1167.0,0,2025-10-13,19,,94.77777777777776,1,1,60,1,1,,13.0,1,2025-12-16,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
195,1,704158.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,19,,97.54941415787825,1,1,60,1,1,,14.5,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
196,1,700503.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,20,,98.47826086956522,1,1,60,1,1,,14.0,1,2025-11-27,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
197,1,701477.0,Python. Начальный уровень. Онлайн. 1 модуль,699903.0,1029.0,1110.0,0,2025-10-13,20,,99.40110826939473,1,1,60,1,1,,13.33,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
198,1,700485.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,20,,97.1553895827386,1,1,60,1,1,,15.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
199,1,701359.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,3,,22.907603093938494,0,1,20,0,0,,,0,,,Отчислен,1,0,0,0,0,0,0,0,Dropped,Dropped
200,1,700453.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1097.0,0,2025-09-19,20,,98.90096618357488,1,0,60,1,1,,14.0,1,2025-11-27,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
201,1,700611.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1097.0,0,2025-09-19,13,,63.29324699352451,0,1,24,0,0,,,0,,,Отчислен,1,0,0,0,0,0,0,0,Dropped,Dropped
202,1,700538.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,6,,33.344691367983295,0,1,27,0,0,,,0,,,Отчислен,1,0,0,0,0,0,0,0,Dropped,Dropped
203,1,702597.0,Python. Начальный уровень. Онлайн. 1 модуль,667410.0,1029.0,1113.0,0,2025-10-13,18,,87.03662721285293,1,1,60,1,1,,14.0,1,2025-12-01,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
204,1,700481.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1098.0,0,2025-09-19,20,,96.73026180169038,1,1,60,1,1,,15.0,1,2025-11-26,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
